claim_id,kind,token,displayed_or_referenced,routes,section_or_chart,data_path,raw_value,rendered_value,contract_identity,evidence_role,cutoff_class,verdict,recommended_action,provenance
CHART-10-VALUE-0017,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[1].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0018,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[1].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0019,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].n,16,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0020,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].depth,8,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0021,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0022,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].median_live_k,16.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0023,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].min_live_k,4,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0024,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].max_live_k,16,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0025,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].declined_rate,0.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0026,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0027,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[2].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0028,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].n,18,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0029,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].depth,4,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0030,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0031,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].median_live_k,6.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0032,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].min_live_k,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0033,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].max_live_k,11,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0034,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].declined_rate,0.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0035,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0036,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[3].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0037,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].n,18,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0038,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].depth,6,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0039,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0040,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].median_live_k,12.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0041,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].min_live_k,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0042,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].max_live_k,17,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0043,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].declined_rate,0.02,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0044,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0045,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[4].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0046,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].n,18,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0047,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].depth,8,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0048,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0049,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].median_live_k,17.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0050,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].min_live_k,8,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0051,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].max_live_k,18,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0052,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].declined_rate,0.75,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0053,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0054,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[5].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0055,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].n,20,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0056,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].depth,4,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0057,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0058,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].median_live_k,6.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0059,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].min_live_k,1,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0060,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].max_live_k,10,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0061,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].declined_rate,0.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0062,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0063,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[6].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0064,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].n,20,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0065,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].depth,6,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0066,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0067,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].median_live_k,12.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0068,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].min_live_k,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0069,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].max_live_k,19,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0070,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].declined_rate,0.065,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0071,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0072,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[7].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0073,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].n,20,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0074,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].depth,8,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0075,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].trials,200,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0076,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].median_live_k,19.0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0077,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].min_live_k,6,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0078,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].max_live_k,20,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0079,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].declined_rate,0.86,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0080,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].wrong_guard,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0081,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[8].oversized,0,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
CHART-10-VALUE-0082,chart_or_adjacent_table_numeric_value,,True,index.html; expert.html,#fig-guard,e9_guard.rows[9].n,22,,e9_guard,plotted_or_adjacent_table_data,at_or_before_normal_cutoff_or_undated,matches_live_and_committed_backing_data,"retain; if edited, regenerate chart and its table from the same source block",deliverables_n22_24/b4_sweep_2026_08_03/CM_b4_guard_summary_2026_08_03.csv :: all rows (totals summed by this script)
